,person_id,age,sex,household_id,workplace_id,district_id,economic_status,economic_activity_location_id,school_goers,manufacturing_workers
2593,2593,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
2594,2594,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
2595,2595,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
2596,2596,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
2597,2597,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
2598,2598,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
2599,2599,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
2600,2600,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
2601,2601,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
2602,2602,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
2603,2603,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
2604,2604,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
2605,2605,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
2606,2606,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
2607,2607,16,female,4751000,district_1_Current Students_5,1,Current Students,1.0,1,0.0
2608,2608,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
2609,2609,57,female,6668000,district_1_Service workers_4,1,Service workers,1.0,0,0.0
2610,2610,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
2611,2611,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
2612,2612,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
2613,2613,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
2614,2614,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
2615,2615,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
2616,2616,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
2617,2617,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
2618,2618,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
2619,2619,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
2620,2620,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
2621,2621,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
2622,2622,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
2623,2623,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
2624,2624,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
2625,2625,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
2626,2626,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
2627,2627,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
2628,2628,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
2629,2629,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
2630,2630,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
2631,2631,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
2632,2632,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
2633,2633,23,female,2524000,district_1_Homemakers/Housework_1,1,Homemakers/Housework,1.0,0,0.0
2634,2634,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
2635,2635,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
2636,2636,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
2637,2637,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
2638,2638,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
2639,2639,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
2640,2640,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
2641,2641,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
2642,2642,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
2643,2643,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
2644,2644,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
2645,2645,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
2646,2646,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
2647,2647,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
2648,2648,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
2649,2649,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
2650,2650,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
2651,2651,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
2652,2652,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
2653,2653,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
2654,2654,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
2655,2655,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
2656,2656,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
2657,2657,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
2658,2658,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
2659,2659,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
2660,2660,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
2661,2661,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
2662,2662,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
2663,2663,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
2664,2664,27,female,1146000,district_1_Office workers_4,1,Office workers,1.0,0,0.0
2665,2665,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
2666,2666,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
2667,2667,41,female,3465000,district_1_Teachers_5,1,Teachers,1.0,1,0.0
2668,2668,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
2669,2669,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
2670,2670,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
2671,2671,19,female,902000,district_2_Current Students_4,2,Current Students,1.0,1,0.0
2672,2672,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
2673,2673,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
2674,2674,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
2675,2675,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
2676,2676,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
2677,2677,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
2678,2678,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
2679,2679,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
2680,2680,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
2681,2681,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
2682,2682,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
2683,2683,40,male,2300000,district_2_Office workers_3,2,Office workers,1.0,0,0.0
2684,2684,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
2685,2685,41,female,3465000,district_1_Teachers_1,1,Teachers,1.0,1,0.0
2686,2686,15,female,882000,"district_2_Not working, inactive, not in universe_2",2,"Not working, inactive, not in universe",1.0,0,0.0
2687,2687,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
2688,2688,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
2689,2689,19,female,902000,district_2_Current Students_1,2,Current Students,1.0,1,0.0
2690,2690,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
2691,2691,27,female,1146000,district_1_Office workers_5,1,Office workers,1.0,0,0.0
2692,2692,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
2693,2693,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
2694,2694,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
2695,2695,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
2696,2696,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
2697,2697,16,female,4751000,district_1_Current Students_2,1,Current Students,1.0,1,0.0
2698,2698,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
2699,2699,57,female,6668000,district_1_Service workers_4,1,Service workers,1.0,0,0.0
2700,2700,27,female,1146000,district_1_Office workers_3,1,Office workers,1.0,0,0.0
2701,2701,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
2702,2702,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
2703,2703,41,female,3465000,district_1_Teachers_4,1,Teachers,1.0,1,0.0
2704,2704,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
2705,2705,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
2706,2706,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
2707,2707,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
2708,2708,57,female,6668000,district_1_Service workers_3,1,Service workers,1.0,0,0.0
2709,2709,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
2710,2710,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
2711,2711,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
2712,2712,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
2713,2713,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
2714,2714,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
2715,2715,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
2716,2716,19,female,902000,district_2_Current Students_3,2,Current Students,1.0,1,0.0
2717,2717,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
2718,2718,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
2719,2719,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
2720,2720,20,male,4198000,"district_1_Not working, inactive, not in universe_1",1,"Not working, inactive, not in universe",1.0,0,0.0
2721,2721,41,female,3465000,district_1_Teachers_1,1,Teachers,1.0,1,0.0
2722,2722,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
2723,2723,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
2724,2724,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
2725,2725,19,female,902000,district_2_Current Students_5,2,Current Students,1.0,1,0.0
2726,2726,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
2727,2727,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
2728,2728,40,male,2300000,district_2_Office workers_5,2,Office workers,1.0,0,0.0
2729,2729,20,male,4198000,"district_1_Not working, inactive, not in universe_3",1,"Not working, inactive, not in universe",1.0,0,0.0
2730,2730,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
2731,2731,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
2732,2732,23,female,2524000,district_1_Homemakers/Housework_5,1,Homemakers/Housework,1.0,0,0.0
2733,2733,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
2734,2734,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
2735,2735,57,female,6668000,district_1_Service workers_2,1,Service workers,1.0,0,0.0
2736,2736,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
2737,2737,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
2738,2738,20,male,4198000,"district_1_Not working, inactive, not in universe_5",1,"Not working, inactive, not in universe",1.0,0,0.0
2739,2739,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
2740,2740,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
2741,2741,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
2742,2742,16,female,4751000,district_1_Current Students_1,1,Current Students,1.0,1,0.0
2743,2743,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
2744,2744,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
2745,2745,27,female,1146000,district_1_Office workers_1,1,Office workers,1.0,0,0.0
2746,2746,40,male,2300000,district_2_Office workers_1,2,Office workers,1.0,0,0.0
2747,2747,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
2748,2748,41,female,3465000,district_1_Teachers_3,1,Teachers,1.0,1,0.0
2749,2749,15,female,882000,"district_2_Not working, inactive, not in universe_3",2,"Not working, inactive, not in universe",1.0,0,0.0
2750,2750,23,female,2524000,district_1_Homemakers/Housework_4,1,Homemakers/Housework,1.0,0,0.0
2751,2751,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
2752,2752,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
2753,2753,57,female,6668000,district_1_Service workers_5,1,Service workers,1.0,0,0.0
2754,2754,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
2755,2755,40,male,2300000,district_2_Office workers_4,2,Office workers,1.0,0,0.0
2756,2756,20,male,4198000,"district_1_Not working, inactive, not in universe_4",1,"Not working, inactive, not in universe",1.0,0,0.0
2757,2757,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
2758,2758,15,female,882000,"district_2_Not working, inactive, not in universe_5",2,"Not working, inactive, not in universe",1.0,0,0.0
2759,2759,23,female,2524000,district_1_Homemakers/Housework_3,1,Homemakers/Housework,1.0,0,0.0
2760,2760,16,female,4751000,district_1_Current Students_3,1,Current Students,1.0,1,0.0
2761,2761,19,female,902000,district_2_Current Students_2,2,Current Students,1.0,1,0.0
2762,2762,57,female,6668000,district_1_Service workers_1,1,Service workers,1.0,0,0.0
2763,2763,27,female,1146000,district_1_Office workers_2,1,Office workers,1.0,0,0.0
2764,2764,40,male,2300000,district_2_Office workers_2,2,Office workers,1.0,0,0.0
2765,2765,20,male,4198000,"district_1_Not working, inactive, not in universe_2",1,"Not working, inactive, not in universe",1.0,0,0.0
2766,2766,41,female,3465000,district_1_Teachers_2,1,Teachers,1.0,1,0.0
2767,2767,15,female,882000,"district_2_Not working, inactive, not in universe_1",2,"Not working, inactive, not in universe",1.0,0,0.0
2768,2768,23,female,2524000,district_1_Homemakers/Housework_2,1,Homemakers/Housework,1.0,0,0.0
2769,2769,16,female,4751000,district_1_Current Students_4,1,Current Students,1.0,1,0.0
