,person_id,age,sex,household_id,workplace_id,district_id,economic_status,economic_activity_location_id,school_goers,manufacturing_workers
20,5290,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,5291,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,5292,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,5293,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,5294,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,5295,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,5296,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,5297,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,5298,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,5299,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,5300,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,5301,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,5302,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,5303,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,5304,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,5305,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,5306,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,5307,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,5308,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,5309,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,5310,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,5311,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,5312,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,5313,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,5314,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,5315,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,5316,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,5317,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,5318,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,5319,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,5320,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,5321,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,5322,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,5323,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,5324,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,5325,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,5326,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,5327,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,5328,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,5329,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,5330,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,5331,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,5332,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,5333,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,5334,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,5335,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,5336,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,5337,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,5338,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,5339,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,5340,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,5341,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,5342,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,5343,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,5344,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,5345,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,5346,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,5347,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,5348,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,5349,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,5350,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,5351,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,5352,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,5353,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,5354,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,5355,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,5356,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,5357,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,5358,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,5359,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,5360,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,5361,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,5362,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,5363,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,5364,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,5365,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,5366,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,5367,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,5368,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,5369,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,5370,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,5371,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,5372,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,5373,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,5374,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,5375,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,5376,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,5377,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,5378,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,5379,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,5380,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,5381,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,5382,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,5383,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,5384,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,5385,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,5386,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,5387,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,5388,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,5389,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,5390,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,5391,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,5392,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,5393,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,5394,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,5395,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,5396,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,5397,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,5398,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,5399,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,5400,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,5401,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,5402,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,5403,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,5404,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,5405,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,5406,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,5407,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,5408,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,5409,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,5410,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,5411,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,5412,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,5413,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,5414,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,5415,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,5416,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,5417,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,5418,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,5419,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,5420,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,5421,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,5422,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,5423,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,5424,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,5425,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,5426,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,5427,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,5428,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,5429,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,5430,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,5431,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,5432,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,5433,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,5434,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,5435,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,5436,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,5437,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,5438,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,5439,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,5440,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,5441,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,5442,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,5443,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,5444,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,5445,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,5446,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,5447,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,5448,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,5449,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,5450,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,5451,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,5452,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,5453,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,5454,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,5455,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,5456,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,5457,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,5458,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,5459,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,5460,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,5461,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,5462,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,5463,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,5464,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,5465,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,5466,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,5467,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,5468,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,5469,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,5470,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,5471,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,5472,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,5473,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,5474,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,5475,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,5476,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,5477,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,5478,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,5479,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,5480,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,5481,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,5482,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,5483,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,5484,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,5485,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,5486,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,5487,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,5488,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,5489,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,5490,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,5491,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,5492,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,5493,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,5494,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,5495,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,5496,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,5497,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,5498,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,5499,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
26,5500,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
27,5501,27,female,1146000,district_1_other_1,1,other,1.0,0,0.0
28,5502,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
29,5503,27,female,1146000,district_1_transport_sector_1,1,transport_sector,1.0,0,0.0
30,5504,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
31,5505,27,female,1146000,district_1_office_worker_1,1,office_worker,1.0,0,0.0
32,5506,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
33,5507,27,female,1146000,district_1_religious_1,1,religious,1.0,0,0.0
0,5508,27,female,1146000,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
1,5509,27,female,1146001,district_1_ag_estates_1,1,ag_estates,1.0,0,0.0
2,5510,27,female,1146002,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
3,5511,27,female,1146003,district_1_ag_estates_2,1,ag_estates,1.0,0,0.0
4,5512,40,male,2300000,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
5,5513,40,male,2300001,district_1_manu_mining_trades_1,1,manu_mining_trades,1.0,0,0.0
6,5514,40,male,2300002,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
7,5515,40,male,2300003,district_2_manu_mining_trades_1,2,manu_mining_trades,1.0,0,0.0
8,5516,20,male,4198000,district_1_police_army_1,1,police_army,1.0,0,0.0
9,5517,20,male,4198001,district_1_police_army_1,1,police_army,1.0,0,0.0
10,5518,20,male,4198002,district_1_police_army_2,1,police_army,1.0,0,0.0
11,5519,20,male,4198003,district_1_police_army_2,1,police_army,1.0,0,0.0
12,5520,41,female,3465000,district_1_education_1,1,education,1.0,1,0.0
13,5521,41,female,3465001,district_1_education_1,1,education,1.0,1,0.0
14,5522,41,female,3465002,district_2_education_1,2,education,1.0,1,0.0
15,5523,41,female,3465003,district_2_education_1,2,education,1.0,1,0.0
16,5524,15,female,882000,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
17,5525,15,female,882001,district_2_healthcare_social_work_1,2,healthcare_social_work,1.0,0,0.0
18,5526,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
19,5527,23,female,2524000,district_1_service_retail_1,1,service_retail,1.0,0,0.0
20,5528,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
21,5529,16,female,4751000,district_1_informal_petty_trade_1,1,informal_petty_trade,1.0,1,0.0
22,5530,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
23,5531,19,female,902000,district_2_subsistence_ag_1,2,subsistence_ag,1.0,1,0.0
24,5532,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
25,5533,57,female,6668000,district_1_unemployed_not_ag_1,1,unemployed_not_ag,1.0,0,0.0
