weekday,home_region,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28,d_29,d_30,d_31,d_32,d_33,d_34,d_35,d_36,d_37,d_38,d_39,d_40,d_41,d_42,d_43,d_44,d_45,d_46,d_47,d_48,d_49,d_50,d_51,d_52,d_53,d_54,d_55,d_56,d_57,d_58,d_59,d_60
0,d_44,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,0.52929997,1.2443,1.2443,75.094597,83.696701,83.696701,98.997398,98.997398,98.997398,100,100,100,100,100,100,100,100,100,100,100
1,d_44,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,0.7859,1.5161999,1.5161999,75.091698,83.768402,83.768402,98.894096,98.894096,98.894096,100,100,100,100,100,100,100,100,100,100,100
2,d_44,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,0.83429998,1.5175,1.5175,75.990601,84.419899,84.419899,98.939903,98.939903,98.939903,100,100,100,100,100,100,100,100,100,100,100
3,d_44,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,0.63480002,1.3393,1.3393,75.808403,84.110603,84.110603,98.890701,98.890701,98.890701,100,100,100,100,100,100,100,100,100,100,100
4,d_44,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,0.74760002,1.433,1.433,77.286903,85.502296,85.502296,98.9683,98.9683,98.9683,100,100,100,100,100,100,100,100,100,100,100
5,d_44,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,0.75809997,1.3924,1.3924,75.543602,83.977798,83.977798,99.002296,99.002296,99.002296,100,100,100,100,100,100,100,100,100,100,100
6,d_44,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,0.55769998,1.2561001,1.2561001,76.354401,84.759697,84.759697,99.007004,99.007004,99.007004,100,100,100,100,100,100,100,100,100,100,100
0,d_45,39.009102,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.1003,39.184898,39.184898,39.270699,39.270699,39.270699,39.286499,39.286499,39.286499,39.286499,39.286499,39.286499,39.286499,39.286499,39.286499,40.479301,40.605801,40.812801,40.812801,44.289299,89.647102,89.660103,90.324997,90.406097,90.916603,90.9412,91.027901,99.584198,99.584198,99.584198,99.584198,99.846901,99.968201,99.968201,99.968201,100
1,d_45,40.868198,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,40.965302,41.054001,41.054001,41.148102,41.148102,41.148102,41.182999,41.182999,41.182999,41.182999,41.182999,41.197701,41.197701,41.197701,41.197701,42.511398,42.665298,42.869999,42.883301,46.526001,89.213699,89.237396,89.911797,90.018303,90.6539,90.668602,90.755997,99.527298,99.527298,99.527298,99.527298,99.822403,99.965103,99.977699,99.977699,100
2,d_45,40.7682,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.853199,40.925701,40.925701,41.013302,41.013302,41.013302,41.035999,41.035999,41.035999,41.035999,41.035999,41.035999,41.035999,41.035999,41.035999,42.444099,42.617901,42.862598,42.892101,46.467201,89.157097,89.181297,89.824898,89.956299,90.609398,90.622902,90.722603,99.568199,99.568199,99.568199,99.568199,99.841003,99.974899,99.974899,99.974899,100
3,d_45,40.233501,40.331001,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.365898,40.459301,40.459301,40.562698,40.562698,40.562698,40.576401,40.588501,40.588501,40.588501,40.588501,40.610802,40.610802,40.610802,40.610802,41.937302,42.099602,42.3283,42.346802,45.897499,89.498802,89.508598,90.173698,90.275002,90.892502,90.925301,91.007301,99.5093,99.520798,99.520798,99.520798,99.829803,99.955902,99.955902,99.955902,100
4,d_45,40.247398,40.344601,40.344601,40.344601,40.344601,40.344601,40.344601,40.344601,40.344601,40.344601,40.344601,40.344601,40.344601,40.344601,40.344601,40.344601,40.3563,40.3563,40.3563,40.3563,40.3563,40.3563,40.3563,40.3563,40.3563,40.425301,40.425301,40.520302,40.520302,40.520302,40.545898,40.545898,40.545898,40.545898,40.545898,40.554901,40.554901,40.554901,40.554901,41.847301,42.028099,42.280602,42.289799,45.796799,89.444603,89.454697,90.063004,90.167503,90.790398,90.800102,90.889503,99.445503,99.480301,99.480301,99.480301,99.823097,99.955597,99.965698,99.965698,100
5,d_45,39.893799,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,39.969898,40.044498,40.044498,40.119598,40.119598,40.119598,40.119598,40.119598,40.119598,40.119598,40.119598,40.132599,40.132599,40.132599,40.132599,41.372799,41.526901,41.741001,41.741001,45.177601,89.790802,89.790802,90.418602,90.511803,91.130096,91.157402,91.235199,99.582703,99.582703,99.582703,99.582703,99.861702,99.967499,99.967499,99.967499,100
6,d_45,39.1451,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.201,39.257301,39.257301,39.310299,39.310299,39.310299,39.3223,39.3223,39.3223,39.3223,39.3223,39.3223,39.3223,39.3223,39.3223,40.5289,40.668098,40.877701,40.877701,44.258099,89.674202,89.721298,90.336403,90.464897,91.017601,91.062897,91.131699,99.620796,99.631401,99.631401,99.631401,99.877403,99.966003,99.966003,99.966003,100
0,d_46,0.15260001,0.3224,0.3224,0.3224,0.3224,0.3224,0.3224,0.3224,0.3224,0.3224,0.3224,0.3224,0.3224,0.3224,0.3224,0.3224,0.4226,0.4226,0.4226,0.4226,0.4226,0.4226,0.51310003,0.51310003,0.51310003,0.51310003,0.51310003,0.51310003,0.51310003,0.51310003,0.51310003,0.51310003,0.54949999,0.99790001,1.0427999,1.3431,2.2519,2.2519,2.2519,2.2519,2.2519,2.2519,2.2519,2.2519,2.2697999,98.917397,98.917397,99.748497,99.748497,99.748497,99.748497,99.8134,99.934898,99.934898,99.934898,99.951599,99.962502,99.990402,100,100
1,d_46,0.1691,0.34029999,0.34029999,0.34029999,0.34029999,0.34029999,0.34029999,0.34029999,0.34029999,0.34029999,0.34029999,0.34029999,0.34029999,0.34029999,0.34029999,0.34029999,0.44569999,0.44569999,0.44569999,0.44569999,0.44569999,0.44569999,0.54390001,0.54390001,0.54390001,0.54390001,0.54390001,0.54390001,0.54390001,0.54390001,0.54390001,0.54390001,0.58429998,1.0638,1.1255,1.4644001,2.4098001,2.4098001,2.4098001,2.4098001,2.4098001,2.4098001,2.4098001,2.4098001,2.4418001,98.879303,98.879303,99.766296,99.766296,99.766296,99.766296,99.838203,99.974403,99.974403,99.974403,99.989799,99.989799,99.989799,100,100
2,d_46,0.15260001,0.31099999,0.31099999,0.31099999,0.31099999,0.31099999,0.31099999,0.31099999,0.31099999,0.31099999,0.31099999,0.31099999,0.31099999,0.31099999,0.31099999,0.31099999,0.38909999,0.38909999,0.38909999,0.38909999,0.38909999,0.38909999,0.46340001,0.46340001,0.46340001,0.46340001,0.46340001,0.46340001,0.46340001,0.46340001,0.46340001,0.46340001,0.46340001,0.88099998,0.93159997,1.2474999,2.1702001,2.1702001,2.1702001,2.1702001,2.1702001,2.1702001,2.1702001,2.1702001,2.1702001,98.877197,98.877197,99.765404,99.774902,99.774902,99.774902,99.840401,99.957497,99.957497,99.957497,99.968903,99.978401,99.978401,100,100
3,d_46,0.15260001,0.3141,0.3141,0.3141,0.3141,0.3141,0.3141,0.3141,0.3141,0.3141,0.3141,0.3141,0.3141,0.3141,0.3141,0.3141,0.41429999,0.41429999,0.41429999,0.41429999,0.41429999,0.41429999,0.49590001,0.49590001,0.49590001,0.50449997,0.50449997,0.50449997,0.50449997,0.50449997,0.50449997,0.50449997,0.55739999,1.0026,1.0678,1.443,2.4089999,2.4089999,2.4089999,2.4089999,2.4089999,2.4089999,2.4089999,2.4089999,2.4182,98.925499,98.925499,99.742996,99.742996,99.742996,99.742996,99.8069,99.925797,99.925797,99.925797,99.9496,99.958199,99.974701,100,100
4,d_46,0.1716,0.35420001,0.35420001,0.35420001,0.35420001,0.35420001,0.35420001,0.35420001,0.35420001,0.35420001,0.35420001,0.35420001,0.35420001,0.35420001,0.35420001,0.35420001,0.45359999,0.45359999,0.45359999,0.45359999,0.45359999,0.45359999,0.54339999,0.54339999,0.54339999,0.54339999,0.54339999,0.54339999,0.54339999,0.54339999,0.54339999,0.54339999,0.56239998,1.066,1.1243,1.4948,2.4514,2.4514,2.4514,2.4514,2.4514,2.4514,2.4514,2.4514,2.46,99.0019,99.0019,99.770699,99.770699,99.770699,99.770699,99.843597,99.9748,99.9748,99.9748,99.982803,99.982803,100,100,100
5,d_46,0.1728,0.3608,0.3608,0.3608,0.3608,0.3608,0.3608,0.3608,0.3608,0.3608,0.3608,0.3608,0.3608,0.3608,0.3608,0.3608,0.47049999,0.47049999,0.47049999,0.47049999,0.47049999,0.47049999,0.57840002,0.57840002,0.57840002,0.57840002,0.57840002,0.57840002,0.57840002,0.57840002,0.57840002,0.57840002,0.62760001,1.0858001,1.1427,1.4983,2.3705001,2.3824999,2.3824999,2.3824999,2.3824999,2.3824999,2.3824999,2.3824999,2.3824999,98.9049,98.9049,99.759102,99.759102,99.759102,99.759102,99.843399,99.975502,99.975502,99.975502,99.975502,99.975502,99.985603,100,100
6,d_46,0.1424,0.3427,0.3427,0.3427,0.3427,0.3427,0.3427,0.3427,0.3427,0.3427,0.3427,0.3427,0.3427,0.3427,0.3427,0.3427,0.46529999,0.46529999,0.46529999,0.46529999,0.46529999,0.46529999,0.5711,0.5711,0.5711,0.5711,0.5711,0.5711,0.5711,0.5711,0.5711,0.5711,0.59320003,1.0657001,1.1342,1.4953001,2.3817,2.3817,2.3817,2.3817,2.3817,2.3817,2.3817,2.3817,2.3924,98.838402,98.838402,99.688301,99.688301,99.688301,99.688301,99.7677,99.918098,99.918098,99.918098,99.941399,99.941399,99.9757,100,100
0,d_47,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,3.0049,15.0016,16.3095,16.3095,92.984596,92.984596,92.984596,98.3507,99.972099,100,100,100,100,100,100,100,100,100
1,d_47,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,3.1445999,15.5809,16.879,16.879,92.2743,92.2743,92.2743,98.444397,99.978401,100,100,100,100,100,100,100,100,100
2,d_47,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,3.3872001,16.745501,18.0956,18.0956,92.039597,92.039597,92.039597,98.223297,99.921204,100,100,100,100,100,100,100,100,100
3,d_47,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,3.2114999,15.4194,16.713301,16.713301,92.417702,92.417702,92.417702,98.329498,99.891296,100,100,100,100,100,100,100,100,100
4,d_47,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,3.5917001,17.978701,19.4685,19.4685,91.435204,91.435204,91.435204,98.225403,99.9496,100,100,100,100,100,100,100,100,100
5,d_47,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,2.8059001,14.5352,15.7882,15.7882,92.433502,92.433502,92.433502,98.4282,99.915604,100,100,100,100,100,100,100,100,100
6,d_47,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,2.8710001,15.2266,16.563,16.563,92.541397,92.541397,92.541397,98.3125,99.9151,100,100,100,100,100,100,100,100,100
0,d_48,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.58920002,0.82520002,0.82520002,0.82520002,0.82520002,0.82520002,0.82520002,0.82520002,0.82520002,0.91750002,1.8848,1.8848,94.839302,95.679398,95.679398,98.551102,99.384598,99.384598,99.384598,99.384598,99.384598,99.384598,99.989098,99.989098,100
1,d_48,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.71950001,0.9321,0.9321,0.9321,0.9321,0.9321,0.9321,0.9321,0.9321,1.0347,2.1226001,2.1226001,94.552399,95.431801,95.431801,98.466698,99.417397,99.417397,99.417397,99.417397,99.417397,99.417397,100,100,100
2,d_48,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,0.74409997,1.0437,1.0437,1.0437,1.0437,1.0437,1.0437,1.0437,1.0437,1.1497999,2.1858001,2.1858001,94.5765,95.445801,95.445801,98.409302,99.344704,99.344704,99.344704,99.344704,99.344704,99.344704,99.976997,99.976997,100
3,d_48,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.73460001,0.9989,0.9989,0.9989,0.9989,0.9989,0.9989,0.9989,0.9989,1.1023999,2.0976,2.0976,94.583603,95.461403,95.461403,98.378403,99.329597,99.329597,99.329597,99.329597,99.338799,99.338799,99.980499,99.980499,100
4,d_48,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.68790001,0.85710001,0.85710001,0.85710001,0.85710001,0.85710001,0.85710001,0.85710001,0.85710001,0.95319998,1.8954,1.8954,94.784798,95.634399,95.634399,98.461998,99.393097,99.393097,99.393097,99.393097,99.412102,99.4207,99.970497,99.970497,100
5,d_48,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.7148,0.90930003,0.90930003,0.90930003,0.90930003,0.90930003,0.90930003,0.90930003,0.90930003,1.0088,1.9682,1.9682,94.771103,95.589203,95.589203,98.479401,99.384499,99.384499,99.384499,99.384499,99.384499,99.384499,99.974701,99.974701,100
6,d_48,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.63940001,0.82080001,0.82080001,0.82080001,0.82080001,0.82080001,0.82080001,0.82080001,0.82080001,0.9152,1.8401999,1.8401999,94.849098,95.646698,95.646698,98.4589,99.380203,99.380203,99.380203,99.380203,99.392403,99.392403,99.978104,99.978104,100
0,d_49,1.6677001,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.8119,1.9495,1.9495,2.0818999,2.0818999,2.0818999,2.1324,2.1324,2.1324,2.1800001,2.1800001,2.2702,2.2702,2.2702,2.2702,4.6782999,4.6925998,4.7068,4.7068,4.7068,5.3002,5.3002,5.3002,6.4130001,74.069702,74.069702,74.069702,90.822701,90.822701,90.822701,90.822701,94.191002,94.404999,96.546204,96.712196,100
1,d_49,2.1854999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.3190999,2.4672999,2.4672999,2.6115999,2.6115999,2.6115999,2.6624,2.6624,2.6624,2.7207,2.7207,2.8259001,2.8259001,2.8259001,2.8259001,5.0627999,5.0627999,5.0627999,5.0627999,5.0627999,5.8924999,5.8924999,5.8924999,7.0879998,74.2201,74.2201,74.2201,90.875702,90.875702,90.875702,90.875702,94.275597,94.499702,96.569298,96.683296,100
2,d_49,2.1389999,2.2720001,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.2869,2.425,2.425,2.5699999,2.5699999,2.5699999,2.6020999,2.6020999,2.6020999,2.7109001,2.7109001,2.8413999,2.8413999,2.8413999,2.8413999,5.2069998,5.2069998,5.2069998,5.2069998,5.2069998,5.9419999,5.9419999,5.9419999,7.1406999,73.792198,73.792198,73.792198,90.865799,90.926003,90.926003,90.926003,94.252403,94.490799,96.677299,96.794899,100
